,test_id,dab_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,predicted_label,external_id,confidence,roi_brightness,image_brightness,b_means,g_means,r_means,b_stds,g_stds,r_stds,roi_b_means,roi_g_means,roi_r_means,roi_b_stds,roi_g_stds,roi_r_stds
15083,1000,1,648,427,717,495,P_1,5000122_drone_014_5.jpg,0.93165,128.6963137011119,126.76736685905225,121.52478,127.37756,129.211,80.93979,76.88751,76.44971,124.900894,129.27386,131.75278,32.90849,33.199703,34.473366
15084,1000,1,219,30,288,99,P_1,Suburban_6_drone_005_5.jpg,0.938131,103.48995646524666,107.25592128494043,116.96518,104.32557,69.31882,71.81216,48.016598,66.13965,156.62402,79.703,12.771267,26.094608,19.062132,30.390892
15085,1000,1,41,157,111,227,P_1,5000122_drone_003_4.jpg,0.94061,100.3405273089893,126.80994397469851,121.60048,127.419876,129.20752,80.948586,76.89243,76.466736,92.920204,104.01061,101.30061,51.37949,47.23351,45.271908
15086,1000,1,368,134,438,204,P_1,0104463_drone_012_5.jpg,0.946009,225.96012683678282,92.22055246592123,89.19851,98.45241,85.99366,94.962906,89.84311,89.522835,226.62918,226.92204,224.2694,63.05656,63.111,62.95958
15087,1000,1,68,450,138,520,P_1,32167905671_eedc7dae83_c_drone_002_2.jpg,0.936131,55.61809501954356,40.12656610128876,26.697824,32.34327,52.5758,38.07916,33.72406,45.359516,55.35163,46.194695,59.248775,62.56424,48.479084,44.73357
15088,1000,1,647,315,716,383,P_1,6000340_drone_019_4.jpg,0.930235,140.42442819797205,125.1709232398018,117.08022,123.93055,132.62679,49.79744,48.217987,53.567604,133.84676,139.39429,147.41858,25.288864,25.841055,28.612679
15089,1000,1,616,48,687,118,P_1,1100003_drone_018_5.jpg,0.931642,175.13212471109728,166.60799763186373,166.17775,177.31847,154.25359,61.00336,54.717957,55.791588,173.84648,186.32173,162.84346,69.102745,57.818268,55.197136
15090,1000,1,42,278,110,346,P_1,3000119_drone_004_1.jpg,0.933072,108.98103007572278,99.9009778349453,52.082592,103.74488,121.22602,44.61639,40.8688,31.7842,49.284817,129.66911,126.79866,16.433702,17.687233,22.033758
15091,1000,1,846,70,914,138,P_1,0000631_drone_010_2.jpg,0.927702,184.62332406282266,132.15032824871088,139.87695,132.61246,122.62017,59.27236,56.968647,55.330956,195.86635,185.37802,171.78201,27.44833,26.946377,25.48227
15092,1000,1,161,284,231,354,P_1,6000232_drone_013_5.jpg,0.935633,43.0865169618044,115.09183725838339,129.82718,111.337585,99.57232,82.498405,60.75302,51.623653,39.965714,45.80592,42.818775,40.3879,41.054726,40.943237
15093,1000,1,572,332,642,402,P_1,0101121_drone_020_2.jpg,0.925671,88.54013831248876,102.7139482283717,115.00139,103.099144,87.21753,25.863764,27.562635,32.315216,96.99857,89.207146,77.880615,42.82341,42.88408,43.471085
15094,1000,1,287,272,357,341,P_1,6000142_drone_017_1.jpg,0.940295,136.1940618365252,128.14421193460015,121.52174,126.58367,134.31036,59.527607,53.31805,57.10805,133.31407,135.82547,139.0911,56.9849,58.57808,58.512463
15095,1000,1,15,184,86,253,P_1,Urban_9_drone_005_5.jpg,0.934662,197.17746807995098,165.85496500384568,154.70952,173.99031,143.53258,104.01176,53.35388,47.41813,230.38927,196.17719,157.83813,43.630035,35.526997,28.166103
15096,1000,1,62,38,132,108,P_1,pexels-tim-gouw-291732_drone_003_1.jpg,0.913148,216.76380462449708,149.05946016213647,169.77266,147.67523,121.22026,87.72312,85.4456,82.552284,234.97163,218.08307,193.97653,48.022156,46.229115,50.52291
15097,1000,1,21,433,90,501,P_1,6000183_drone_015_5.jpg,0.942529,117.07208278540233,114.30328405716325,113.181854,113.04467,115.97655,66.93811,62.842415,61.70351,118.167305,118.120415,114.885124,33.500607,33.288147,32.676586
15098,1000,1,761,274,831,342,P_1,21954937804_42e1a3ab09_c_drone_007_2.jpg,0.938915,127.11967421096817,119.8945411890814,90.955055,119.277794,124.27051,83.501175,52.675488,58.30893,42.42521,134.87416,165.51176,36.1767,42.252785,47.22819
15099,1000,1,759,267,828,336,P_1,6000227_drone_008_5.jpg,0.940503,66.20996963307034,113.51355917036874,101.17238,113.74125,122.43525,69.80277,69.873955,72.517166,63.513126,66.55702,68.05104,53.727062,52.43776,52.24694
15100,1000,1,548,433,618,502,P_1,5000168_drone_007_1.jpg,0.945183,115.64461736917504,157.7783337173635,163.66734,156.80553,151.98384,60.752083,61.19586,63.88355,122.659836,117.1352,106.40683,40.32971,39.35975,38.415707
15101,1000,1,3,306,74,375,P_1,Pool_5_drone_020_3.jpg,0.928999,125.72119259579121,153.31609694751407,161.72278,159.93176,133.01344,74.83629,68.67514,64.75719,135.79752,133.17207,97.37232,41.507423,39.677372,54.407124
15102,1000,1,650,365,720,435,P_1,8000811_drone_016_3.jpg,0.93975,81.51897548686888,116.9554516175892,141.80469,114.207375,86.54556,43.731174,36.180763,39.966335,95.6,84.372246,59.370815,30.921963,29.779156,32.915466
15103,1000,1,686,257,755,325,P_1,3003448_drone_019_2.jpg,0.928635,88.1441790656779,114.78367514265688,92.43121,117.95552,121.330765,55.49481,32.662857,23.924757,32.288364,61.96931,132.83206,31.55758,30.768126,30.03381
15104,1000,1,98,29,167,99,P_1,5000190_drone_015_4.jpg,0.947667,137.50149555387387,122.40645886722129,104.80778,128.88005,127.510704,64.43638,48.96689,49.457653,141.08385,137.72443,133.57578,28.737553,28.141098,27.013193
15105,1000,1,128,157,197,227,P_1,0103420_drone_001_5.jpg,0.945031,72.55114958091815,118.16754712978087,139.94029,114.690346,87.46763,90.16038,66.15629,58.623158,75.972466,76.85838,61.719463,50.6934,40.294792,35.83928
15106,1000,1,240,412,309,481,P_1,pexels-lukas-kloeppel-545964_drone_013_3.jpg,0.934317,65.1175093847885,114.77992222495249,104.295845,114.59921,108.51799,61.707806,47.855354,65.01667,63.228733,66.79458,62.59252,27.213448,34.457424,36.8688
15107,1000,1,98,400,168,469,P_1,10123948924_651b9ecbf2_c_drone_011_2.jpg,0.942909,55.31496762792046,56.86954771446845,53.126358,54.808224,59.295994,58.488415,65.98082,67.20608,34.207245,50.001034,70.189026,51.94679,50.988667,49.944546
15108,1000,1,155,362,224,430,P_1,Urban_6_drone_015_2.jpg,0.928505,121.08822449939002,127.14850824769697,159.70732,123.918976,78.29551,58.52831,50.888348,49.743763,160.4235,116.15282,61.76151,45.333767,38.47666,37.169353
15109,1000,1,809,164,876,233,P_1,pexels-quang-nguyen-vinh-2649403_drone_011_5.jpg,0.949044,108.09573793245596,126.8500543838724,147.25656,120.809654,104.04474,28.20876,28.437788,48.145523,125.92689,105.62211,87.124374,27.714186,30.630949,40.140587
15110,1000,1,69,197,140,266,P_1,pexels-eberhard-grossgasteiger-1366901_drone_001_2.jpg,0.938974,138.26967199769908,134.68244649092628,123.93081,133.86049,140.12123,60.82299,52.267647,52.03099,132.40967,138.3323,143.4754,30.089602,30.973524,33.75749
15111,1000,1,218,104,289,174,P_1,5000174_drone_017_2.jpg,0.941238,136.0799326138483,138.1679203557139,141.4412,139.15958,131.95973,78.40819,72.72023,70.96669,135.90704,133.43079,138.50241,81.81306,77.336914,73.91192
15112,1000,1,25,441,94,510,P_1,1000947_drone_010_4.jpg,0.933472,124.10802823052448,112.18634775291125,102.28913,114.00219,115.34076,72.7124,66.43318,68.21559,135.76602,118.34593,117.310646,15.995793,15.047494,15.384462
15113,1000,1,612,129,683,199,P_1,9000933_drone_012_5.jpg,0.934862,116.22200287702856,161.31948467109885,157.9024,162.03398,162.82817,77.27569,74.68627,74.898674,101.197784,116.11972,128.1342,53.33304,56.232826,55.231514
15114,1000,1,619,148,691,218,P_1,0007323_drone_015_3.jpg,0.928947,132.70420075808315,161.35578049490655,161.19415,163.35931,157.09923,86.246414,80.531525,81.643105,131.72243,137.72977,127.444046,82.229904,78.15864,82.88634
15115,1000,1,16,228,85,299,P_1,0100892_drone_020_2.jpg,0.945936,105.76152883631822,120.42837170836567,124.87269,121.35182,113.41485,62.06851,59.028046,59.76663,100.44948,110.6038,105.57216,58.656544,54.64851,56.36207
15116,1000,1,578,272,649,342,P_1,6000242_drone_020_5.jpg,0.938498,74.09178396623129,106.87440108065888,107.41453,106.82327,105.99869,71.75913,67.2929,66.35311,75.37605,74.10523,72.51469,41.82303,40.64204,40.389324
15117,1000,1,758,219,827,288,P_1,6000165_drone_004_4.jpg,0.935383,66.38525996176297,136.27600053973768,133.00581,135.97389,138.82507,75.8702,75.86517,74.35277,55.986977,66.247635,73.81201,23.267426,28.584328,24.77701
15118,1000,1,452,126,522,196,P_1,2000042_drone_008_4.jpg,0.938947,120.97454456967776,101.00664377252026,93.011055,107.70535,99.48333,58.527557,50.881416,53.847775,109.369385,129.99612,121.798775,48.961224,40.188126,43.70173
15119,1000,1,588,51,659,122,P_1,9004242_drone_017_3.jpg,0.940517,131.9258931983893,115.13785014375902,98.85833,122.64145,118.90671,62.253487,44.623875,49.347755,134.86948,138.25214,119.77564,81.49112,60.06272,58.00017
15120,1000,1,410,301,477,368,P_1,1100009_drone_012_4.jpg,0.938439,112.08696591107274,121.18898064912028,138.79938,124.23935,92.98381,40.269672,53.447544,51.088383,120.958786,119.46358,91.431274,63.94941,65.89816,52.678875
15121,1000,1,456,309,525,379,P_1,6000074_drone_012_2.jpg,0.949295,75.80998597889102,113.84141088954433,120.7494,111.78052,101.78724,82.22194,65.04344,60.04286,82.28716,74.164185,69.19607,44.677284,43.861034,43.952145
15122,1000,1,812,192,879,261,P_1,9004070_drone_014_1.jpg,0.925867,188.2715829354546,159.1757757919557,162.0757,157.20149,156.60349,69.000946,72.202225,75.08156,187.88039,187.30933,189.30695,71.171104,72.752396,72.440315
15123,1000,1,70,403,141,473,P_1,6000143_drone_002_5.jpg,0.93101,180.3971511023788,135.23462754443176,133.82637,134.25154,136.37956,59.34329,58.84575,60.345432,181.89417,180.16217,178.9813,29.341587,31.312815,33.747818
15124,1000,1,539,163,608,231,P_1,1000993_drone_004_3.jpg,0.931745,122.68775150173094,129.90984518885713,125.91073,144.97293,110.4482,68.14786,44.94226,53.691723,122.289215,140.53793,98.419014,48.25774,30.152977,35.08608
15125,1000,1,642,136,711,204,P_1,1000351_drone_004_4.jpg,0.934795,161.37281838889783,130.7894022395757,108.4507,141.85744,135.13022,71.365585,47.295967,53.58121,155.94672,164.70567,161.88428,58.708782,52.396362,53.05356
15126,1000,1,350,408,421,478,P_1,6000341_drone_015_2.jpg,0.933889,168.8900358861109,140.3630776841379,139.66095,140.89075,140.16885,75.65357,72.58005,71.93316,166.79779,170.09558,169.74165,37.899864,38.670696,38.222958
15127,1000,1,410,167,477,235,P_1,0100851_drone_013_5.jpg,0.936237,60.28848217216396,110.89360855840509,102.09365,106.07968,115.31078,59.238525,52.269554,48.174595,47.813213,46.269096,75.06102,53.53724,57.64415,60.984432
15128,1000,1,575,44,642,113,P_1,22421869166_8b87618bee_c_drone_002_4.jpg,0.92166,226.1688278236771,139.49575725945544,137.57025,132.02736,134.12961,108.76917,74.327774,75.21303,239.57733,220.62318,217.41986,37.586777,35.508755,35.686275
15129,1000,1,417,132,488,201,P_1,1000615_drone_016_3.jpg,0.947642,121.58034125029337,132.07396606405914,113.757,132.98862,141.12372,62.499134,37.98921,29.671167,116.28618,120.65013,124.29455,73.029724,62.988358,48.35258
15130,1000,1,738,110,807,178,P_1,pexels-eberhard-grossgasteiger-976917_drone_007_2.jpg,0.936772,164.09904000149066,142.42029326276068,146.10521,143.31195,137.5127,53.9125,54.7138,54.391113,165.94395,166.08632,160.17989,41.15384,41.169712,40.03365
15131,1000,1,752,12,821,81,P_1,9001071_drone_001_2.jpg,0.941494,230.12729265454124,124.00826757304915,133.96487,114.93568,117.987976,72.94933,78.37967,74.20818,229.89897,230.22159,230.25897,58.43699,58.645313,58.464287
15132,1000,1,362,251,432,320,P_1,0100030_drone_012_3.jpg,0.93718,82.18242262161012,142.9044725046226,135.83936,146.42276,143.05714,74.71166,63.45176,63.168972,61.64265,88.32733,90.095856,51.639294,55.48274,60.22776
15133,1000,1,227,152,297,223,P_1,6000168_drone_003_5.jpg,0.935111,121.97120851017199,115.7395239006994,120.674355,114.53923,111.0736,78.099396,70.99708,69.22861,123.49195,122.34245,118.29819,48.009583,44.706776,44.840027
15134,1000,1,42,213,113,283,P_1,6000117_drone_016_2.jpg,0.933224,79.407818323495,115.14683600305122,113.02802,116.0729,113.87521,75.54428,71.49799,70.914734,76.27183,80.30765,81.34165,34.210793,33.75484,33.68764
15135,1000,1,419,298,490,368,P_1,9003250_drone_006_3.jpg,0.93491,125.42815667653988,141.77943411157355,123.554596,156.84445,136.50516,91.50402,68.19406,70.20631,115.48189,133.2992,126.63018,22.19457,20.278255,20.303692
15136,1000,1,510,90,579,159,P_1,6000297_drone_005_1.jpg,0.931575,94.90226764601977,107.02922215046387,104.24702,106.4398,108.76126,56.33977,52.45307,54.317825,90.482254,94.60786,99.200584,24.63475,22.968472,22.098753
15137,1000,1,661,457,732,528,P_1,0007323_drone_007_5.jpg,0.939936,178.9678532756292,161.24974735525862,161.0605,163.26033,157.01457,86.255684,80.57537,81.71651,192.32018,177.2559,166.17676,51.277126,48.5858,47.57831
15138,1000,1,768,166,837,235,P_1,6000084_drone_009_4.jpg,0.946146,194.66227320606924,128.48584197135713,134.06929,128.5835,119.993004,69.07355,68.0154,70.80949,207.14893,195.02962,179.28839,61.193428,63.978218,70.51201
15139,1000,1,477,157,544,223,P_1,15518135666_35213a3dd1_c_drone_013_4.jpg,0.88529,159.97660966754182,124.69491936796258,116.80864,127.63199,124.60961,74.18322,59.125435,53.96679,166.65604,157.92357,154.63252,47.741123,49.59101,50.294033
15140,1000,1,344,267,413,338,P_1,6000087_drone_003_1.jpg,0.944795,142.94823892517516,107.7700093427798,108.29955,107.90809,106.0395,56.648182,54.997375,57.44299,141.33006,144.02736,140.97163,69.34592,63.505684,64.04762
15141,1000,1,392,79,461,149,P_1,6955935208_1f538841a4_c_drone_006_1.jpg,0.938515,156.519961029817,94.86393678937236,99.39744,92.18253,88.72651,67.994865,52.198612,45.137154,187.62753,149.99379,124.032715,22.81307,21.048126,25.916615
15142,1000,1,198,37,269,106,P_1,0101488_drone_006_3.jpg,0.921335,236.43985880730958,172.95564387453553,164.85262,180.20021,170.42879,79.37147,69.50838,72.69396,238.83241,237.12207,233.3264,40.82003,40.638668,40.159843
15143,1000,1,665,429,732,497,P_1,6000038_drone_007_1.jpg,0.939125,142.07039975932128,109.6233780604593,106.63195,108.27454,112.40975,65.68087,67.04149,70.46143,136.26778,144.94733,144.64992,61.772926,64.27939,63.18429
15144,1000,1,99,245,170,314,P_1,9004766_drone_012_5.jpg,0.947273,73.60884688727154,76.3877326830494,67.155045,76.93187,82.22825,77.06397,73.93452,71.71436,51.251274,76.02184,87.797714,25.12935,22.856396,22.6431
15145,1000,1,589,367,660,437,P_1,6000051_drone_004_4.jpg,0.935209,156.21556945112684,134.11788785672906,127.4306,137.32208,135.91394,59.57493,49.501106,50.917088,153.18832,159.3664,155.05774,32.661392,27.140745,31.007446
15146,1000,1,410,207,480,277,P_1,3000299_drone_018_4.jpg,0.937884,128.46915646400475,79.95575311800164,53.74923,91.77085,87.562645,28.325977,21.414722,25.08978,118.85776,128.62918,137.16531,28.454582,28.824661,31.049145
15147,1000,1,550,367,621,437,P_1,2000041_drone_002_4.jpg,0.945315,88.53199818112995,144.66763905240717,148.41135,142.2897,142.56725,67.01517,63.813553,64.53536,91.2002,88.891754,85.02898,47.403687,44.288036,45.972813
15148,1000,1,641,118,711,189,P_1,Suburban_8_drone_008_5.jpg,0.944251,165.167740580644,168.06058821544528,179.20525,168.43712,127.160965,76.79487,43.585285,82.10988,211.50604,166.50462,79.66499,58.52343,34.27978,49.524693
15149,1000,1,600,70,671,140,P_1,1100006_drone_017_2.jpg,0.949342,161.97561097341674,168.83841124351062,167.82932,168.97725,169.59962,47.266273,45.87831,45.831528,159.43541,163.06036,163.33159,53.347893,51.065483,51.902866
15150,1000,1,305,167,375,237,P_1,6000282_drone_009_2.jpg,0.940157,87.3906795253633,108.03718008273515,107.75978,109.05742,106.5794,84.140945,81.28008,80.746704,87.35449,86.60061,88.08755,34.66884,33.3741,33.48787
15151,1000,1,156,166,225,235,P_1,6000116_drone_016_3.jpg,0.93823,162.38115513680594,98.6261927396916,100.08957,100.14801,93.978775,63.85773,67.78129,70.45644,162.85507,169.35791,154.3871,38.39244,38.447853,37.302517
15152,1000,1,506,55,573,123,P_1,0000952_drone_007_5.jpg,0.94741,148.08202772246074,112.83237817802437,112.64645,113.72498,110.3401,63.942394,63.84766,65.89265,142.44623,148.40672,152.3604,68.35419,65.32234,64.18592
15153,1000,1,383,66,450,135,P_1,9005273_drone_018_4.jpg,0.921957,183.2414222390064,115.83406923591886,115.27875,116.13102,114.27956,71.91687,66.40976,65.14684,190.09734,182.97772,176.16504,44.902405,42.97973,43.45918
15154,1000,1,786,343,855,413,P_1,0000047_drone_006_4.jpg,0.946275,137.07749514027176,143.50741485346302,176.68698,138.65024,104.055725,55.506813,57.827442,49.345303,170.55156,129.99358,100.7882,19.516415,14.841863,16.910202
15155,1000,1,122,16,192,86,P_1,pexels-vittorio-staffolani-655674_drone_020_5.jpg,0.944192,167.77642362982849,116.82338591499183,118.63428,118.6918,109.50772,74.71723,77.87607,83.926834,180.89409,171.16368,149.14877,33.376755,35.47855,38.505005
15156,1000,1,348,0,417,70,P_1,6000063_drone_014_5.jpg,0.930171,149.08299958961564,107.00420269910127,94.588974,105.9892,116.069855,62.811024,60.69305,62.39344,102.25756,149.71802,178.25797,68.811386,49.003384,44.77458
15157,1000,1,659,339,729,407,P_1,6000129_drone_017_5.jpg,0.945873,148.1700539048604,112.04105874168879,114.272995,110.51545,109.487686,57.226105,58.384068,63.818966,146.51869,148.6019,149.3082,41.319386,42.508354,43.391903
15158,1000,1,242,292,311,360,P_1,9004242_drone_013_2.jpg,0.938836,112.42842856417623,115.24871098036002,98.99383,122.75202,118.99181,62.350925,44.624138,49.3208,88.25725,121.94395,122.664536,32.93665,24.834465,30.068209
15159,1000,1,106,76,173,143,P_1,45792335642_18c7a4fd23_c_drone_016_1.jpg,0.933317,197.1440442072504,114.25376492473046,104.79428,120.65769,113.79224,89.37648,81.73986,85.21669,195.15059,199.85742,196.24081,47.597652,49.79156,51.2273
15160,1000,1,50,372,120,441,P_1,5000265_drone_012_3.jpg,0.946205,113.62614670150037,100.93741741730646,93.362305,101.6146,105.23364,65.22293,73.81852,81.589806,102.362114,116.138306,121.20849,28.440748,32.77214,36.27021
15161,1000,1,179,49,249,119,P_1,5000184_drone_020_1.jpg,0.947676,235.2570906731412,140.7696790074438,127.16262,150.37918,141.15866,93.487595,80.615265,87.834114,235.85878,235.3155,234.55673,49.773643,50.970074,52.299965
15162,1000,1,776,35,846,105,P_1,6000337_drone_018_1.jpg,0.924591,131.09117734747198,133.5808506190307,134.31766,133.42929,132.62115,79.69839,75.86735,73.614784,135.93591,128.79408,127.71245,101.10574,93.59478,86.07247
15163,1000,1,341,331,411,400,P_1,4000066_drone_002_5.jpg,0.937644,154.05915703365096,170.15630203436893,178.55072,173.5161,152.46024,84.91413,62.93906,64.13676,133.31097,167.72754,157.79276,52.17931,41.657097,50.957203
15164,1000,1,875,287,945,358,P_1,Pool_13._drone_017_4.jpg,0.936741,87.84416589097617,101.33401976973333,115.51221,105.62737,75.16639,61.077328,52.782455,41.446175,88.03501,88.64024,79.89114,35.852722,41.279064,63.337284
15165,1000,1,11,165,81,234,P_1,8004573_drone_010_2.jpg,0.926727,57.35606592264612,170.57632928861733,172.64604,174.60121,163.80626,69.30672,70.27279,74.79949,60.59234,63.91325,45.672672,19.407393,18.882927,19.996944
15166,1000,1,692,291,762,361,P_1,pexels-eberhard-grossgasteiger-691569_drone_016_3.jpg,0.933759,87.19276156961968,139.42530636067144,148.75119,138.2019,129.73068,88.278595,88.005875,86.14852,95.49326,84.84796,79.91143,50.50902,49.371815,47.837147
15167,1000,1,90,281,157,347,P_1,9002972_drone_010_3.jpg,0.956767,159.71242540435125,106.38097168952561,76.674736,122.30651,113.34927,41.327667,61.95699,64.721375,115.750114,179.78833,175.02736,18.946753,27.543106,27.818075
15168,1000,1,786,414,854,482,P_1,5000201_drone_002_2.jpg,0.948151,100.25734644287466,123.96728500694395,114.81056,127.082466,128.59242,68.284706,63.596634,63.922596,79.11808,111.421715,106.02206,38.87864,36.469757,37.442947
15169,1000,1,560,21,630,91,P_1,pexels-nur-andi-ravsanjani-gusma-1208379_drone_009_4.jpg,0.942744,100.81806406270775,112.58258890903323,117.02145,113.47103,104.32228,56.915886,55.350708,57.35084,114.844894,105.48367,78.14592,25.941647,24.273735,19.715397
15170,1000,1,338,347,405,415,P_1,0102403_drone_008_1.jpg,0.934491,130.80699514252328,127.71908388375354,128.19032,127.93335,125.9939,57.720642,54.502037,53.69686,115.59438,128.82924,142.11238,63.90531,48.285683,36.486664
15171,1000,1,675,468,744,537,P_1,9001713_drone_018_4.jpg,0.927604,49.57397260346362,110.03570566664753,105.12086,109.34119,112.20562,75.22993,81.112816,77.9248,52.908,50.762653,44.5669,16.903221,17.09012,17.0917
15172,1000,1,654,358,723,427,P_1,5000180_drone_014_3.jpg,0.926864,127.17385365670054,179.03256908186495,159.39227,187.8503,183.88394,88.41306,62.33659,65.35283,113.33396,133.23,130.91809,85.072655,70.95183,69.12137
15173,1000,1,398,92,468,163,P_1,5000204_drone_019_2.jpg,0.935107,92.37675665328392,98.34227482472207,85.72909,109.24687,97.43765,45.30453,40.959328,43.790073,78.53682,103.46841,93.144066,25.268555,24.244967,25.274935
15174,1000,1,150,468,219,537,P_1,6000057_drone_017_1.jpg,0.941818,110.80089563370795,127.14617368621418,114.215614,123.816895,138.51613,64.58132,60.6228,58.31494,109.06301,111.0021,112.23903,73.31021,75.31347,75.516945
15175,1000,1,835,150,906,220,P_1,Suburban_4_drone_005_2.jpg,0.935076,116.18780375372238,148.5143532704071,156.20464,150.8783,128.13976,67.24017,47.61731,50.60915,115.944466,113.32736,115.71871,51.505344,42.138466,34.722443
15176,1000,1,42,270,110,338,P_1,1100031_drone_019_5.jpg,0.944177,90.76554803386314,121.617632566356,121.87401,121.013214,121.10365,73.73171,73.597305,72.17469,92.2074,89.97513,89.927765,43.01013,42.10925,42.502678
15177,1000,1,282,331,350,397,P_1,6258369961_2334f625cd_c_drone_014_3.jpg,0.940724,48.964770986949546,96.61084950343725,83.2807,94.36608,102.66893,104.89828,88.56002,79.29069,17.696747,46.15954,65.945854,29.47106,25.864326,28.394926
15178,1000,1,895,193,960,262,P_1,5000162_drone_019_5.jpg,0.930435,52.819823553792666,125.84538245700895,122.356674,128.9605,125.00298,78.74519,74.5504,77.13211,47.885395,61.089188,47.768784,33.02122,30.892462,33.101524
15179,1000,1,188,453,259,523,P_1,6000238_drone_017_2.jpg,0.941964,86.29596400259244,91.16156894833583,89.329185,89.587944,93.32185,69.265335,69.111664,67.117714,97.01589,80.56097,79.47304,69.44259,54.170204,52.49005
15180,1000,1,224,158,293,227,P_1,0102436_drone_005_1.jpg,0.93727,62.72139917069329,109.23853661210605,108.5725,109.137474,109.46361,48.95904,48.003708,47.594727,59.617096,61.821045,65.973114,37.311783,38.307343,38.3734
15181,1000,1,426,167,497,238,P_1,14599852027_f50ca0e408_c_drone_008_2.jpg,0.940564,114.50069986194643,125.77420035594919,108.155914,135.31725,128.90282,74.96049,56.592537,59.5402,110.94823,120.00754,112.202736,30.118788,27.887777,29.341166
15182,1000,1,614,319,685,389,P_1,2000042_drone_004_4.jpg,0.944474,102.72934752449206,100.93587572576122,92.88554,107.690186,99.39424,58.472404,50.835407,53.79842,99.165794,105.73561,102.09517,23.385199,23.78575,23.543333
15183,1000,1,596,165,665,234,P_1,0010950_drone_004_3.jpg,0.935048,105.05330216943753,127.43301641028667,137.35846,126.93304,113.66898,73.04711,60.775383,51.707397,117.21823,105.91451,84.225586,32.58385,36.03686,43.42324
15184,1000,1,183,440,254,509,P_1,6000285_drone_018_2.jpg,0.93826,88.86630738546357,142.77127035511472,145.3042,143.18327,139.30327,86.668,83.15325,80.67797,86.39641,89.59277,90.505,18.124369,17.904345,18.330963
15185,1000,1,255,448,324,517,P_1,Pool_13._drone_002_3.jpg,0.946841,152.1792447923956,101.30691242753521,115.45921,105.588844,75.183395,61.06522,52.779076,41.524185,172.90422,163.75194,111.93216,30.388771,30.442276,30.82103
15186,1000,1,91,400,162,470,P_1,6000307_drone_016_5.jpg,0.933724,161.38471143796104,113.36927446106716,102.426315,112.17364,122.988335,59.751183,58.920887,65.22128,149.25574,156.74567,176.67847,41.922234,43.75164,44.6835
15187,1000,1,819,451,890,520,P_1,6000055_drone_019_3.jpg,0.921058,201.68752371670047,115.95086778738548,109.34361,120.50767,116.65693,65.39579,61.546688,62.58045,198.20045,203.01694,203.78117,47.36996,47.449306,48.408913
15188,1000,1,557,339,628,409,P_1,6000161_drone_009_5.jpg,0.930265,80.83118724504496,133.91730938186168,132.64696,134.05624,134.57144,88.99033,85.47517,83.08258,75.884705,81.51147,84.51026,33.330055,33.915474,31.990686
15189,1000,1,599,5,668,75,P_1,6000140_drone_011_4.jpg,0.949506,126.21431364861544,131.31895126119724,123.2229,126.427124,141.57466,44.80183,46.446133,49.351402,118.466255,123.58157,135.78261,31.555622,31.131557,32.87168
15190,1000,1,320,341,387,409,P_1,1000882_drone_006_2.jpg,0.938128,129.34313699616257,143.44593219463925,143.54468,140.92787,145.08728,67.84377,66.950714,65.50779,131.73288,127.78863,128.26581,22.42118,19.78001,19.069677
15191,1000,1,438,0,507,69,P_1,9001991_drone_004_1.jpg,0.944151,238.84736432434056,128.0452441470624,130.205,126.74829,125.46101,59.866806,58.97313,57.656883,237.02562,242.22075,236.32283,48.099102,38.247814,49.351074
15192,1000,1,201,388,269,457,P_1,6000347_drone_009_3.jpg,0.941559,144.02031360639606,109.08562723981716,102.3737,107.30574,115.639175,63.78352,60.480576,60.64515,141.27153,142.31245,148.30542,35.324047,35.346363,36.50811
15193,1000,1,104,49,174,118,P_1,6000107_drone_013_5.jpg,0.938455,216.75117156349216,168.19259225038084,175.0334,166.81703,161.28816,47.197758,50.78443,54.45657,220.8383,216.56833,212.5352,34.897156,31.363827,30.682693
15194,1000,1,92,443,162,513,P_1,6000166_drone_006_1.jpg,0.908842,48.75499081597363,122.20560729270875,123.535255,121.56409,120.680786,59.268093,54.393147,52.54132,52.040817,50.153877,43.452858,32.403812,32.510117,33.89378
15195,1000,1,659,446,726,515,P_1,pexels-eberhard-grossgasteiger-1146642_drone_008_4.jpg,0.952626,44.70905481166612,145.97578635269966,150.35103,146.13144,141.2309,63.341442,62.95806,62.88431,46.788883,44.97426,42.079384,53.508682,52.629135,53.470173
15196,1000,1,59,84,129,153,P_1,0100740_drone_001_1.jpg,0.934247,100.18797032333931,83.815250161328,99.11899,83.12147,63.50841,24.012238,27.01859,32.778236,111.90476,100.03395,86.834366,19.063337,18.37019,18.71511
15197,1000,1,72,414,141,483,P_1,pexels-johannes-plenio-1118861_drone_002_3.jpg,0.948919,44.01109581047667,108.601527284949,131.72978,100.1116,52.59273,79.52479,55.17621,60.346905,32.285023,45.22264,50.280403,44.61564,42.74325,43.465115
15198,1000,1,71,111,141,180,P_1,5000257_drone_008_2.jpg,0.944372,54.80402021600038,112.04236257225274,103.44411,113.04289,117.69321,60.394184,65.50351,69.685715,60.80973,50.319668,48.312424,51.56853,54.089542,57.55448
15199,1000,1,667,317,740,389,P_1,5000190_drone_005_3.jpg,0.946092,126.20760068314421,122.4958857865106,104.94324,128.95848,127.57951,64.40341,48.91589,49.40828,104.47469,134.8592,134.54356,64.73378,57.258045,57.892235
